# CION rung-to-stamp map -- derived 20260829 from git log, docs/STOA.md, and lotus/LADDER.md
# Columns: waymark<TAB>rung<TAB>one-clock author stamp<TAB>landing commit<TAB>derivation source
# Waymark and rung stay in separate fields so the campaign fixture does not raise its own drift meter.
# CENSUS with '-' keeps an honestly underivable rung number, per the seated campaign.
STOA	223	20260722.131918	ac5bb1716a95f269422ef0e2b4f58dfa59e375f0	docs-log
STOA	224	20260722.131918	ac5bb1716a95f269422ef0e2b4f58dfa59e375f0	docs-log
STOA	225	20260722.132354	bf5b73b040d472d0ca47ba034194998ada36ae16	docs-log
STOA	226	20260722.132354	bf5b73b040d472d0ca47ba034194998ada36ae16	docs-log
STOA	227	20260722.132822	e3bb1efc13fcb83548b03a56b61825f2d8a75352	docs-log
STOA	228	20260722.132822	e3bb1efc13fcb83548b03a56b61825f2d8a75352	docs-log
STOA	229	20260722.133059	392088e2cb492b52625dd4c77f2a5378fbea7d6e	docs-log
STOA	230	20260722.133427	29600903c5fcd5b45cfe12425e1da9698a991526	docs-log
STOA	231	20260722.134033	e753c7a648d5595818cb576ff53d6800252cacb6	docs-log
STOA	232	20260722.134033	e753c7a648d5595818cb576ff53d6800252cacb6	docs-log
STOA	233	20260722.134511	4a2e2d161af9132e4467981cd0a7ec65fab2b4db	docs-log
STOA	234	20260722.134511	4a2e2d161af9132e4467981cd0a7ec65fab2b4db	docs-log
STOA	235	20260722.134735	522b4044da2c083f4911caaf8971671afb6df7f8	docs-log
STOA	236	20260722.134735	522b4044da2c083f4911caaf8971671afb6df7f8	docs-log
STOA	237	20260722.135406	061b4d10dc8586e7aef17beb145c38346f06ee31	docs-log
STOA	238	20260722.135406	061b4d10dc8586e7aef17beb145c38346f06ee31	docs-log
STOA	239	20260722.135647	1c9d1417085cdd9431be41e3d2186d3b1c6b1932	docs-log
STOA	240	20260722.135647	1c9d1417085cdd9431be41e3d2186d3b1c6b1932	docs-log
STOA	241	20260722.140115	6be2e2821c79798ce7066e9f2d4469de2adf98f0	head-log
STOA	242	20260722.140115	6be2e2821c79798ce7066e9f2d4469de2adf98f0	head-log
STOA	243	20260722.141051	cc5d8c1331fdb84d7abcbaf01bcb0edccee9fc35	head-log
STOA	244	20260722.141051	cc5d8c1331fdb84d7abcbaf01bcb0edccee9fc35	head-log
STOA	245	20260722.141403	18f70280e662453d2c222f101d266be443eeaeb2	head-log
STOA	246	20260722.141403	18f70280e662453d2c222f101d266be443eeaeb2	head-log
STOA	247	20260722.141553	bc652ce460519ae595bb649b4afa78a3b5343e40	head-log
STOA	248	20260722.141553	bc652ce460519ae595bb649b4afa78a3b5343e40	head-log
STOA	249	20260722.141731	5222782e9863a27c1ae3876992809471987ffcb0	head-log
STOA	250	20260722.141731	5222782e9863a27c1ae3876992809471987ffcb0	head-log
STOA	251	20260722.142054	3a04117703519e091412791f0c39634fc89121fa	head-log
STOA	252	20260722.142054	3a04117703519e091412791f0c39634fc89121fa	head-log
STOA	253	20260722.142353	e6f40a8d9603f02c2de782caec814d5eb2316a46	head-log
STOA	254	20260722.142353	e6f40a8d9603f02c2de782caec814d5eb2316a46	head-log
STOA	255	20260722.143448	81b2195351066916c905fc515e8c7911c6e6bad6	head-log
STOA	256	20260722.143448	81b2195351066916c905fc515e8c7911c6e6bad6	head-log
STOA	257	20260722.144740	48bf502ade9bbc2e4d2630396d168b176b900c9f	head-log
STOA	258	20260722.144740	48bf502ade9bbc2e4d2630396d168b176b900c9f	head-log
STOA	259	20260722.145308	70104950c87f950d979bad1c37f45cb3916250d7	head-log
STOA	260	20260722.145308	70104950c87f950d979bad1c37f45cb3916250d7	head-log
STOA	261	20260722.145911	4ab0ec6bb0a85e9b178f168af91a32a3ecc762d7	head-log
STOA	262	20260722.145911	4ab0ec6bb0a85e9b178f168af91a32a3ecc762d7	head-log
STOA	263	20260722.150520	5ec4075a14f682eb0498636eeb21b6a261390717	docs-log
STOA	264	20260722.150520	5ec4075a14f682eb0498636eeb21b6a261390717	docs-log
STOA	265	20260722.150900	c7b3ce433f88ab85454c714aae3930e3d3ac4e23	docs-log
STOA	266	20260722.151148	a82ef37e4bef4850ca75d248116f06b53128a1b9	docs-log
STOA	267	20260722.151148	a82ef37e4bef4850ca75d248116f06b53128a1b9	docs-log
STOA	268	20260722.151418	ae08a52ec5206a072073257caf941c990d9d715a	docs-log
STOA	269	20260722.151418	ae08a52ec5206a072073257caf941c990d9d715a	docs-log
STOA	270	20260722.151915	4d65ef794d8cc2e50ee81129f07e16946bde5fc9	docs-log
STOA	271	20260722.151915	4d65ef794d8cc2e50ee81129f07e16946bde5fc9	docs-log
STOA	272	20260722.152303	cfa15199ba72d43e0433209d51eae45fd6bdd2f4	docs-log
STOA	273	20260722.152303	cfa15199ba72d43e0433209d51eae45fd6bdd2f4	docs-log
STOA	274	20260722.152441	4b5b856ea1a3d01f0c3b6660bb94d147c260dd33	docs-log
STOA	275	20260722.152703	5179153a20c3bf0e4dbca12f27edfe0038a9337b	docs-log
STOA	276	20260722.152703	5179153a20c3bf0e4dbca12f27edfe0038a9337b	docs-log
STOA	277	20260722.152958	db541488f8fb210cbf8b32609ef9700acbe81c85	docs-log
STOA	278	20260722.152958	db541488f8fb210cbf8b32609ef9700acbe81c85	docs-log
STOA	279	20260722.153500	97cadf15a01fee1445a86cfa67edb518b39628b5	ledger+head-log
STOA	280	20260722.153500	97cadf15a01fee1445a86cfa67edb518b39628b5	ledger+head-log
STOA	281	20260722.153725	110f80bdec938ccec9c9f1094d3daf893b1d459b	docs-log
STOA	282	20260722.153725	110f80bdec938ccec9c9f1094d3daf893b1d459b	docs-log
STOA	283	20260722.153905	88e1076272bf33c6792c47d0b658eaf81a03ba69	docs-log
STOA	284	20260722.154211	6aae7dd2a56fdc0318ca3f03547aea365105e6d1	docs-log
STOA	285	20260722.154211	6aae7dd2a56fdc0318ca3f03547aea365105e6d1	docs-log
STOA	286	20260722.154421	ebc63a0bb3a3dadbc1e53c1cc5479d8f90f94213	docs-log
STOA	287	20260722.154539	13b5ea91932fe3b4179dfdf3a52289030bc4c6c4	docs-log
STOA	288	20260722.154726	300f481d3b0282ba3e21b2d623ee468811136710	docs-log
STOA	289	20260722.155018	cbb13a015be772bb8362ca1908358cea94a23cc1	docs-log
